tissue,sample_id,signature,n_genes_used,signature_score
Heart - Atrial Appendage,GTEX-14C5O-1226-SM-664N3,MitoAll,1101,0.023737142862619697
Heart - Atrial Appendage,GTEX-14C5O-1226-SM-664N3,MitoOnly,518,0.03796808073329512
Heart - Atrial Appendage,GTEX-14DAQ-1026-SM-5PNV2,MitoAll,1101,0.3726124434663956
Heart - Atrial Appendage,GTEX-14DAQ-1026-SM-5PNV2,MitoOnly,518,0.42338176802546235
Heart - Atrial Appendage,GTEX-14E1K-0826-SM-5ZZW9,MitoAll,1101,0.3722029660615946
Heart - Atrial Appendage,GTEX-14E1K-0826-SM-5ZZW9,MitoOnly,518,0.41834282047903226
Heart - Atrial Appendage,GTEX-14E6C-0326-SM-5Q5EE,MitoAll,1101,-0.2138040617127295
Heart - Atrial Appendage,GTEX-14E6C-0326-SM-5Q5EE,MitoOnly,518,-0.2258497653109479
Heart - Atrial Appendage,GTEX-14E7W-1126-SM-5ZZVS,MitoAll,1101,0.7541728195760011
Heart - Atrial Appendage,GTEX-14E7W-1126-SM-5ZZVS,MitoOnly,518,0.7666570009249691
Heart - Atrial Appendage,GTEX-14H4A-0426-SM-5ZZWO,MitoAll,1101,0.3332158795202002
Heart - Atrial Appendage,GTEX-14H4A-0426-SM-5ZZWO,MitoOnly,518,0.3459270015872285
Heart - Atrial Appendage,GTEX-14JG1-0826-SM-5ZZWR,MitoAll,1101,0.653945182188434
Heart - Atrial Appendage,GTEX-14JG1-0826-SM-5ZZWR,MitoOnly,518,0.7347069301686792
Heart - Atrial Appendage,GTEX-14PHX-0626-SM-5YY8Z,MitoAll,1101,0.29887375577064873
Heart - Atrial Appendage,GTEX-14PHX-0626-SM-5YY8Z,MitoOnly,518,0.32838826306244817
Heart - Atrial Appendage,GTEX-14PHY-0326-SM-62LE3,MitoAll,1101,0.3998846872210897
Heart - Atrial Appendage,GTEX-14PHY-0326-SM-62LE3,MitoOnly,518,0.3837394226405296
Heart - Atrial Appendage,GTEX-14PII-1026-SM-5ZZVW,MitoAll,1101,0.3154557926668079
Heart - Atrial Appendage,GTEX-14PII-1026-SM-5ZZVW,MitoOnly,518,0.32166868764676526
Heart - Atrial Appendage,GTEX-14PJ2-1126-SM-69LOD,MitoAll,1101,-0.07337701887921536
Heart - Atrial Appendage,GTEX-14PJ2-1126-SM-69LOD,MitoOnly,518,-0.031211889661373764
Heart - Atrial Appendage,GTEX-14PJ4-0926-SM-5YY98,MitoAll,1101,0.1645580297450061
Heart - Atrial Appendage,GTEX-14PJ4-0926-SM-5YY98,MitoOnly,518,0.18163539040317775
Heart - Atrial Appendage,GTEX-14PJ6-0626-SM-686Z6,MitoAll,1101,0.36911986354638004
Heart - Atrial Appendage,GTEX-14PJ6-0626-SM-686Z6,MitoOnly,518,0.3675318018468875
Heart - Atrial Appendage,GTEX-14PJM-0826-SM-6LLIW,MitoAll,1101,0.20481961352717012
Heart - Atrial Appendage,GTEX-14PJM-0826-SM-6LLIW,MitoOnly,518,0.32158763430206566
Heart - Atrial Appendage,GTEX-14PJO-0826-SM-6ETZK,MitoAll,1101,0.4109092311186931
Heart - Atrial Appendage,GTEX-14PJO-0826-SM-6ETZK,MitoOnly,518,0.44199507053781795
Heart - Atrial Appendage,GTEX-14PK6-0726-SM-6LLIX,MitoAll,1101,-0.014218917055476574
Heart - Atrial Appendage,GTEX-14PK6-0726-SM-6LLIX,MitoOnly,518,0.03397911491191615
Heart - Atrial Appendage,GTEX-14PN3-0726-SM-6EU14,MitoAll,1101,0.29882089882765994
Heart - Atrial Appendage,GTEX-14PN3-0726-SM-6EU14,MitoOnly,518,0.3366861017342279
Heart - Atrial Appendage,GTEX-14PN4-0826-SM-69LON,MitoAll,1101,0.38394940183638376
Heart - Atrial Appendage,GTEX-14PN4-0826-SM-69LON,MitoOnly,518,0.4144474109498449
Heart - Atrial Appendage,GTEX-14XAO-0926-SM-69LPZ,MitoAll,1101,0.567858927327279
Heart - Atrial Appendage,GTEX-14XAO-0926-SM-69LPZ,MitoOnly,518,0.5673657859516064
Heart - Atrial Appendage,GTEX-15CHC-0326-SM-5ZZVP,MitoAll,1101,0.1737491153301327
Heart - Atrial Appendage,GTEX-15CHC-0326-SM-5ZZVP,MitoOnly,518,0.20636385322811573
Heart - Atrial Appendage,GTEX-15CHQ-1326-SM-6871Z,MitoAll,1101,0.7252444562962606
Heart - Atrial Appendage,GTEX-15CHQ-1326-SM-6871Z,MitoOnly,518,0.7784182780720297
Heart - Atrial Appendage,GTEX-15CHR-0326-SM-7DHN3,MitoAll,1101,0.33114418813528934
Heart - Atrial Appendage,GTEX-15CHR-0326-SM-7DHN3,MitoOnly,518,0.35055656338895913
Heart - Atrial Appendage,GTEX-15D1Q-0426-SM-6AJ9G,MitoAll,1101,-0.3251573344064238
Heart - Atrial Appendage,GTEX-15D1Q-0426-SM-6AJ9G,MitoOnly,518,-0.36734203010068406
Heart - Atrial Appendage,GTEX-15DCE-0826-SM-7KULW,MitoAll,1101,0.01643820029441259
Heart - Atrial Appendage,GTEX-15DCE-0826-SM-7KULW,MitoOnly,518,0.05404203739611954
Heart - Atrial Appendage,GTEX-15ER7-0826-SM-6PALW,MitoAll,1101,0.460703721650496
Heart - Atrial Appendage,GTEX-15ER7-0826-SM-6PALW,MitoOnly,518,0.4903921380844285
Heart - Atrial Appendage,GTEX-15EU6-1326-SM-6PANG,MitoAll,1101,0.4068419017139942
Heart - Atrial Appendage,GTEX-15EU6-1326-SM-6PANG,MitoOnly,518,0.4482555713206976
Heart - Atrial Appendage,GTEX-15RIE-1326-SM-6PAMM,MitoAll,1101,0.34781869449158825
Heart - Atrial Appendage,GTEX-15RIE-1326-SM-6PAMM,MitoOnly,518,0.3806443665374749
Heart - Atrial Appendage,GTEX-15RJE-0726-SM-7KUEG,MitoAll,1101,0.2478689086846711
Heart - Atrial Appendage,GTEX-15RJE-0726-SM-7KUEG,MitoOnly,518,0.24458615072075707
Heart - Atrial Appendage,GTEX-15SDE-1826-SM-7KUFN,MitoAll,1101,0.4966282591192857
Heart - Atrial Appendage,GTEX-15SDE-1826-SM-7KUFN,MitoOnly,518,0.5312616153570662
Heart - Atrial Appendage,GTEX-15SHU-0926-SM-6PAMK,MitoAll,1101,-0.7818048182854572
Heart - Atrial Appendage,GTEX-15SHU-0926-SM-6PAMK,MitoOnly,518,-0.7707244491443853
Heart - Atrial Appendage,GTEX-15SHV-0526-SM-7KUEN,MitoAll,1101,0.6185818389313219
Heart - Atrial Appendage,GTEX-15SHV-0526-SM-7KUEN,MitoOnly,518,0.5999408749190137
Heart - Atrial Appendage,GTEX-15SHW-1026-SM-GNIO4,MitoAll,1101,0.40091634764741296
Heart - Atrial Appendage,GTEX-15SHW-1026-SM-GNIO4,MitoOnly,518,0.439349422641581
Heart - Atrial Appendage,GTEX-15SKB-0926-SM-7KUFC,MitoAll,1101,0.227239826586506
Heart - Atrial Appendage,GTEX-15SKB-0926-SM-7KUFC,MitoOnly,518,0.23883008617036672
Heart - Atrial Appendage,GTEX-15UF6-0326-SM-GRR3E,MitoAll,1101,0.36908007149488403
Heart - Atrial Appendage,GTEX-15UF6-0326-SM-GRR3E,MitoOnly,518,0.4113595846408055
Heart - Atrial Appendage,GTEX-15UF7-1526-SM-6LPI7,MitoAll,1101,0.5730390014733077
Heart - Atrial Appendage,GTEX-15UF7-1526-SM-6LPI7,MitoOnly,518,0.5712762649998053
Heart - Atrial Appendage,GTEX-16GPK-1226-SM-7LTAU,MitoAll,1101,0.4588590693219178
Heart - Atrial Appendage,GTEX-16GPK-1226-SM-7LTAU,MitoOnly,518,0.4494601073547052
Heart - Atrial Appendage,GTEX-16MT8-0826-SM-7KULO,MitoAll,1101,0.44256876308814186
Heart - Atrial Appendage,GTEX-16MT8-0826-SM-7KULO,MitoOnly,518,0.47942989378976897
Heart - Atrial Appendage,GTEX-16NFA-0526-SM-7KULM,MitoAll,1101,0.4267285600893858
Heart - Atrial Appendage,GTEX-16NFA-0526-SM-7KULM,MitoOnly,518,0.45770309349132327
Heart - Atrial Appendage,GTEX-16NPV-1326-SM-GQ1DI,MitoAll,1101,0.4053479553770219
Heart - Atrial Appendage,GTEX-16NPV-1326-SM-GQ1DI,MitoOnly,518,0.43565026774986315
Heart - Atrial Appendage,GTEX-16NPX-0826-SM-6M489,MitoAll,1101,0.16405268544781781
Heart - Atrial Appendage,GTEX-16NPX-0826-SM-6M489,MitoOnly,518,0.21149269717009406
Heart - Atrial Appendage,GTEX-16XZY-0526-SM-7DHKY,MitoAll,1101,0.015239329970175115
Heart - Atrial Appendage,GTEX-16XZY-0526-SM-7DHKY,MitoOnly,518,0.05941079041603927
Heart - Atrial Appendage,GTEX-16XZZ-1026-SM-7DHKS,MitoAll,1101,0.43762914688100435
Heart - Atrial Appendage,GTEX-16XZZ-1026-SM-7DHKS,MitoOnly,518,0.43453262201884546
Heart - Atrial Appendage,GTEX-16YQH-0726-SM-7IGM1,MitoAll,1101,0.4243956952981754
Heart - Atrial Appendage,GTEX-16YQH-0726-SM-7IGM1,MitoOnly,518,0.4604909231960758
Heart - Atrial Appendage,GTEX-16Z82-0826-SM-GPIA9,MitoAll,1101,-0.01386830101503897
Heart - Atrial Appendage,GTEX-16Z82-0826-SM-GPIA9,MitoOnly,518,0.0048346257624893715
Heart - Atrial Appendage,GTEX-17EVP-0526-SM-7EPGY,MitoAll,1101,-0.23396038674739117
Heart - Atrial Appendage,GTEX-17EVP-0526-SM-7EPGY,MitoOnly,518,-0.25116669509768064
Heart - Atrial Appendage,GTEX-17F96-0826-SM-7DHLU,MitoAll,1101,0.43387672402739164
Heart - Atrial Appendage,GTEX-17F96-0826-SM-7DHLU,MitoOnly,518,0.47535429865496004
Heart - Atrial Appendage,GTEX-17F9E-0726-SM-793A1,MitoAll,1101,0.3553186283032351
Heart - Atrial Appendage,GTEX-17F9E-0726-SM-793A1,MitoOnly,518,0.37919639608389466
Heart - Atrial Appendage,GTEX-17F9Y-1226-SM-7EPGE,MitoAll,1101,0.042408695320143415
Heart - Atrial Appendage,GTEX-17F9Y-1226-SM-7EPGE,MitoOnly,518,0.06145214571247191
Heart - Atrial Appendage,GTEX-17GQL-0626-SM-731CN,MitoAll,1101,0.38126024007167125
Heart - Atrial Appendage,GTEX-17GQL-0626-SM-731CN,MitoOnly,518,0.40990006029192455
Heart - Atrial Appendage,GTEX-17HGU-1126-SM-793BP,MitoAll,1101,0.7160430300066916
Heart - Atrial Appendage,GTEX-17HGU-1126-SM-793BP,MitoOnly,518,0.6905075841838659
Heart - Atrial Appendage,GTEX-17JCI-0826-SM-7LT8W,MitoAll,1101,0.3091302090773594
Heart - Atrial Appendage,GTEX-17JCI-0826-SM-7LT8W,MitoOnly,518,0.359938819595731
Heart - Atrial Appendage,GTEX-17KNJ-0626-SM-7LT9L,MitoAll,1101,0.397066585629489
Heart - Atrial Appendage,GTEX-17KNJ-0626-SM-7LT9L,MitoOnly,518,0.45017145531985187
Heart - Atrial Appendage,GTEX-17MF6-0926-SM-7LTAL,MitoAll,1101,0.019250629586492065
Heart - Atrial Appendage,GTEX-17MF6-0926-SM-7LTAL,MitoOnly,518,0.03867777600305508
Heart - Atrial Appendage,GTEX-183WM-0926-SM-718AN,MitoAll,1101,0.07849917450043936
Heart - Atrial Appendage,GTEX-183WM-0926-SM-718AN,MitoOnly,518,0.12124203563477028
Heart - Atrial Appendage,GTEX-18465-0726-SM-7LG4L,MitoAll,1101,0.9179100315719584
Heart - Atrial Appendage,GTEX-18465-0726-SM-7LG4L,MitoOnly,518,0.9467106523898429
Heart - Atrial Appendage,GTEX-18A66-1126-SM-731C5,MitoAll,1101,0.7547092204940965
Heart - Atrial Appendage,GTEX-18A66-1126-SM-731C5,MitoOnly,518,0.7698380723605964
Heart - Atrial Appendage,GTEX-18A67-1026-SM-731CE,MitoAll,1101,0.7606543554338494
Heart - Atrial Appendage,GTEX-18A67-1026-SM-731CE,MitoOnly,518,0.7716779175714584
Heart - Atrial Appendage,GTEX-18A6Q-1526-SM-731CO,MitoAll,1101,-0.16087359228767403
Heart - Atrial Appendage,GTEX-18A6Q-1526-SM-731CO,MitoOnly,518,-0.1368896980633166
Heart - Atrial Appendage,GTEX-18A7A-1226-SM-7LTAJ,MitoAll,1101,0.14013218227736285
Heart - Atrial Appendage,GTEX-18A7A-1226-SM-7LTAJ,MitoOnly,518,0.19477816639968953
Heart - Atrial Appendage,GTEX-18D9B-1126-SM-7KFSH,MitoAll,1101,0.5296152501371868
Heart - Atrial Appendage,GTEX-18D9B-1126-SM-7KFSH,MitoOnly,518,0.5575099977319402
Heart - Atrial Appendage,GTEX-18D9U-1426-SM-718BO,MitoAll,1101,0.3984341024930569
Heart - Atrial Appendage,GTEX-18D9U-1426-SM-718BO,MitoOnly,518,0.42419762630497077
Heart - Atrial Appendage,GTEX-1A32A-1326-SM-73KWW,MitoAll,1101,0.010816612472270379
Heart - Atrial Appendage,GTEX-1A32A-1326-SM-73KWW,MitoOnly,518,0.030666897892242376
Heart - Atrial Appendage,GTEX-1A3MX-1226-SM-731B3,MitoAll,1101,0.9796546330677361
Heart - Atrial Appendage,GTEX-1A3MX-1226-SM-731B3,MitoOnly,518,0.9696793190173758
Heart - Atrial Appendage,GTEX-1A8FM-1026-SM-7PC26,MitoAll,1101,0.01483395236584478
Heart - Atrial Appendage,GTEX-1A8FM-1026-SM-7PC26,MitoOnly,518,0.030217781710036692
Heart - Atrial Appendage,GTEX-1A8G6-1826-SM-73KY8,MitoAll,1101,-0.4377752031934309
Heart - Atrial Appendage,GTEX-1A8G6-1826-SM-73KY8,MitoOnly,518,-0.4154820037801146
Heart - Atrial Appendage,GTEX-1AX8Z-1126-SM-731CS,MitoAll,1101,0.4370775581416242
Heart - Atrial Appendage,GTEX-1AX8Z-1126-SM-731CS,MitoOnly,518,0.4722200708189273
Heart - Atrial Appendage,GTEX-1AX9I-1026-SM-73KYF,MitoAll,1101,0.16015996775575644
Heart - Atrial Appendage,GTEX-1AX9I-1026-SM-73KYF,MitoOnly,518,0.16291245259724446
Heart - Atrial Appendage,GTEX-1AX9J-0926-SM-73KXA,MitoAll,1101,0.08178457785266557
Heart - Atrial Appendage,GTEX-1AX9J-0926-SM-73KXA,MitoOnly,518,0.08900992726150951
Heart - Atrial Appendage,GTEX-1AX9K-0426-SM-73KUG,MitoAll,1101,0.3250871216685845
Heart - Atrial Appendage,GTEX-1AX9K-0426-SM-73KUG,MitoOnly,518,0.37372833093543584
Heart - Atrial Appendage,GTEX-1AYCT-0526-SM-7RHHS,MitoAll,1101,0.46184389825463895
Heart - Atrial Appendage,GTEX-1AYCT-0526-SM-7RHHS,MitoOnly,518,0.48736128959847325
Heart - Atrial Appendage,GTEX-1B8KE-0326-SM-73KTY,MitoAll,1101,0.03185245098232158
Heart - Atrial Appendage,GTEX-1B8KE-0326-SM-73KTY,MitoOnly,518,0.03137451823961384
Heart - Atrial Appendage,GTEX-1B8L1-0426-SM-7SB76,MitoAll,1101,0.37649227428861587
Heart - Atrial Appendage,GTEX-1B8L1-0426-SM-7SB76,MitoOnly,518,0.40958320875935406
Heart - Atrial Appendage,GTEX-1B8SF-1326-SM-7IGQJ,MitoAll,1101,0.2332242483200499
Heart - Atrial Appendage,GTEX-1B8SF-1326-SM-7IGQJ,MitoOnly,518,0.23648929513534192
Heart - Atrial Appendage,GTEX-1B8SG-0726-SM-79ONS,MitoAll,1101,0.6493751259050511
Heart - Atrial Appendage,GTEX-1B8SG-0726-SM-79ONS,MitoOnly,518,0.6514065080290646
Heart - Atrial Appendage,GTEX-1B932-1326-SM-79OM4,MitoAll,1101,-0.010401624893945336
Heart - Atrial Appendage,GTEX-1B932-1326-SM-79OM4,MitoOnly,518,0.004867753356507663
Heart - Atrial Appendage,GTEX-1B933-0826-SM-79OMW,MitoAll,1101,-0.07401678512051599
Heart - Atrial Appendage,GTEX-1B933-0826-SM-79OMW,MitoOnly,518,-0.008606106573116772
Heart - Atrial Appendage,GTEX-1B97J-0326-SM-7939H,MitoAll,1101,0.07287114922136353
Heart - Atrial Appendage,GTEX-1B97J-0326-SM-7939H,MitoOnly,518,0.11098292438548811
Heart - Atrial Appendage,GTEX-1B996-1026-SM-793CF,MitoAll,1101,0.11950758745795473
Heart - Atrial Appendage,GTEX-1B996-1026-SM-793CF,MitoOnly,518,0.13075302756367682
Heart - Atrial Appendage,GTEX-1BAJH-1026-SM-7EWEG,MitoAll,1101,0.3176340016193687
Heart - Atrial Appendage,GTEX-1BAJH-1026-SM-7EWEG,MitoOnly,518,0.36300536282067764
Heart - Atrial Appendage,GTEX-1C2JI-0626-SM-7DHM1,MitoAll,1101,-0.018064557988921107
Heart - Atrial Appendage,GTEX-1C2JI-0626-SM-7DHM1,MitoOnly,518,0.0060720527365476906
Heart - Atrial Appendage,GTEX-1C64N-0826-SM-7RHGQ,MitoAll,1101,0.37640716884916753
Heart - Atrial Appendage,GTEX-1C64N-0826-SM-7RHGQ,MitoOnly,518,0.38807142665724814
Heart - Atrial Appendage,GTEX-1C64O-0926-SM-79OLN,MitoAll,1101,0.208186395798442
Heart - Atrial Appendage,GTEX-1C64O-0926-SM-79OLN,MitoOnly,518,0.2493356411185682
Heart - Atrial Appendage,GTEX-1C6VQ-0826-SM-7PBZT,MitoAll,1101,-0.031001465906330204
Heart - Atrial Appendage,GTEX-1C6VQ-0826-SM-7PBZT,MitoOnly,518,-0.012616827177233489
Heart - Atrial Appendage,GTEX-1C6WA-0826-SM-7PBXS,MitoAll,1101,0.7167321353587118
Heart - Atrial Appendage,GTEX-1C6WA-0826-SM-7PBXS,MitoOnly,518,0.7169936644948764
Heart - Atrial Appendage,GTEX-1CAMQ-0726-SM-7P8SG,MitoAll,1101,0.4218046315745015
Heart - Atrial Appendage,GTEX-1CAMQ-0726-SM-7P8SG,MitoOnly,518,0.4431768717462574
Heart - Atrial Appendage,GTEX-1CAMS-1126-SM-7MXUQ,MitoAll,1101,0.4283734930619781
Heart - Atrial Appendage,GTEX-1CAMS-1126-SM-7MXUQ,MitoOnly,518,0.4637572381404729
Heart - Atrial Appendage,GTEX-1CB4E-0626-SM-7DHMW,MitoAll,1101,0.6744540520034563
Heart - Atrial Appendage,GTEX-1CB4E-0626-SM-7DHMW,MitoOnly,518,0.7057401338230668
Heart - Atrial Appendage,GTEX-1CB4G-0726-SM-79OOJ,MitoAll,1101,0.05365860824153787
Heart - Atrial Appendage,GTEX-1CB4G-0726-SM-79OOJ,MitoOnly,518,0.09692802418061987
Heart - Atrial Appendage,GTEX-1CB4H-0626-SM-7IGN3,MitoAll,1101,-0.13243471942545146
Heart - Atrial Appendage,GTEX-1CB4H-0626-SM-7IGN3,MitoOnly,518,-0.14028548474513533
Heart - Atrial Appendage,GTEX-1CB4I-1526-SM-7DHMY,MitoAll,1101,0.41957946064418217
Heart - Atrial Appendage,GTEX-1CB4I-1526-SM-7DHMY,MitoOnly,518,0.414161513687273
Heart - Atrial Appendage,GTEX-1CB4J-0226-SM-7P8T4,MitoAll,1101,0.25218824723142097
Heart - Atrial Appendage,GTEX-1CB4J-0226-SM-7P8T4,MitoOnly,518,0.27387036420840555
Heart - Atrial Appendage,GTEX-1E1VI-1426-SM-793CY,MitoAll,1101,0.6336032754029177
Heart - Atrial Appendage,GTEX-1E1VI-1426-SM-793CY,MitoOnly,518,0.6644835643933881
Heart - Atrial Appendage,GTEX-1E2YA-0626-SM-7P8P4,MitoAll,1101,0.3580277117284819
Heart - Atrial Appendage,GTEX-1E2YA-0626-SM-7P8P4,MitoOnly,518,0.36660567917200393
Heart - Atrial Appendage,GTEX-1EH9U-0626-SM-7PC33,MitoAll,1101,-0.32618439534753474
Heart - Atrial Appendage,GTEX-1EH9U-0626-SM-7PC33,MitoOnly,518,-0.30034167365291997
Heart - Atrial Appendage,GTEX-1EKGG-0926-SM-HAV14,MitoAll,1101,0.24878557772099102
Heart - Atrial Appendage,GTEX-1EKGG-0926-SM-HAV14,MitoOnly,518,0.2699097796305411
Heart - Atrial Appendage,GTEX-1EMGI-1126-SM-9KNUF,MitoAll,1101,-0.35684340528494013
Heart - Atrial Appendage,GTEX-1EMGI-1126-SM-9KNUF,MitoOnly,518,-0.3217461780789435
Heart - Atrial Appendage,GTEX-1EU9M-1926-SM-7RHH4,MitoAll,1101,0.015405606872041063
Heart - Atrial Appendage,GTEX-1EU9M-1926-SM-7RHH4,MitoOnly,518,0.05307635743480456
Heart - Atrial Appendage,GTEX-1EWIQ-1126-SM-7EPIK,MitoAll,1101,-0.08698157872019119
Heart - Atrial Appendage,GTEX-1EWIQ-1126-SM-7EPIK,MitoOnly,518,-0.05906551650349649
Heart - Atrial Appendage,GTEX-1EX96-2626-SM-9MQJV,MitoAll,1101,-0.07544783980800991
Heart - Atrial Appendage,GTEX-1EX96-2626-SM-9MQJV,MitoOnly,518,-0.05332285584455582
Heart - Atrial Appendage,GTEX-1F48J-1126-SM-9WYSY,MitoAll,1101,0.30961962143923855
Heart - Atrial Appendage,GTEX-1F48J-1126-SM-9WYSY,MitoOnly,518,0.3125622990349389
Heart - Atrial Appendage,GTEX-1F6I4-0826-SM-7RHGK,MitoAll,1101,0.2921266773419785
Heart - Atrial Appendage,GTEX-1F6I4-0826-SM-7RHGK,MitoOnly,518,0.30547813356500686
Heart - Atrial Appendage,GTEX-1F75A-1026-SM-7PC3W,MitoAll,1101,0.2795953501034606
Heart - Atrial Appendage,GTEX-1F75A-1026-SM-7PC3W,MitoOnly,518,0.30418787125819025
Heart - Atrial Appendage,GTEX-1F75B-1126-SM-7RHGP,MitoAll,1101,-0.9113260232148209
Heart - Atrial Appendage,GTEX-1F75B-1126-SM-7RHGP,MitoOnly,518,-0.9328774794313079
Heart - Atrial Appendage,GTEX-1F75I-1326-SM-7PBZX,MitoAll,1101,0.08683795775071457
Heart - Atrial Appendage,GTEX-1F75I-1326-SM-7PBZX,MitoOnly,518,0.119254153896235
Heart - Atrial Appendage,GTEX-1F88F-0326-SM-9KNV3,MitoAll,1101,0.2221116208414793
Heart - Atrial Appendage,GTEX-1F88F-0326-SM-9KNV3,MitoOnly,518,0.24714436988082175
Heart - Atrial Appendage,GTEX-1GF9U-0526-SM-7P8SK,MitoAll,1101,0.29347281761860805
Heart - Atrial Appendage,GTEX-1GF9U-0526-SM-7P8SK,MitoOnly,518,0.3318965502447858
Heart - Atrial Appendage,GTEX-1GF9V-1726-SM-9KNW4,MitoAll,1101,-0.038109831365709196
Heart - Atrial Appendage,GTEX-1GF9V-1726-SM-9KNW4,MitoOnly,518,0.0020354942923669
Heart - Atrial Appendage,GTEX-1GL5R-0426-SM-9WPOP,MitoAll,1101,-0.2137701726937873
Heart - Atrial Appendage,GTEX-1GL5R-0426-SM-9WPOP,MitoOnly,518,-0.19901232039284186
Heart - Atrial Appendage,GTEX-1GMR2-1326-SM-9KNUT,MitoAll,1101,0.18290807357541006
Heart - Atrial Appendage,GTEX-1GMR2-1326-SM-9KNUT,MitoOnly,518,0.19834571053167724
Heart - Atrial Appendage,GTEX-1GMR3-0426-SM-7PC17,MitoAll,1101,0.3101792707692464
Heart - Atrial Appendage,GTEX-1GMR3-0426-SM-7PC17,MitoOnly,518,0.3605632792341179
Heart - Atrial Appendage,GTEX-1GMR8-1026-SM-9MQLA,MitoAll,1101,0.28831599070332375
Heart - Atrial Appendage,GTEX-1GMR8-1026-SM-9MQLA,MitoOnly,518,0.3339060202642152
Heart - Atrial Appendage,GTEX-1GMRU-1326-SM-9WYUI,MitoAll,1101,0.7037915844413009
Heart - Atrial Appendage,GTEX-1GMRU-1326-SM-9WYUI,MitoOnly,518,0.7253721855068317
Heart - Atrial Appendage,GTEX-1GN1U-1426-SM-7P8TF,MitoAll,1101,0.23336225077901562
Heart - Atrial Appendage,GTEX-1GN1U-1426-SM-7P8TF,MitoOnly,518,0.2774630032661915
Heart - Atrial Appendage,GTEX-1GN1V-1026-SM-CNPPS,MitoAll,1101,-1.1938679188392038
Heart - Atrial Appendage,GTEX-1GN1V-1026-SM-CNPPS,MitoOnly,518,-1.232707619548468
Heart - Atrial Appendage,GTEX-1GN1W-0226-SM-7P8QY,MitoAll,1101,0.34443279273895766
Heart - Atrial Appendage,GTEX-1GN1W-0226-SM-7P8QY,MitoOnly,518,0.35734992261403975
Heart - Atrial Appendage,GTEX-1GN2E-1426-SM-7RHHI,MitoAll,1101,0.9589630638841043
Heart - Atrial Appendage,GTEX-1GN2E-1426-SM-7RHHI,MitoOnly,518,0.9969915253471978
Heart - Atrial Appendage,GTEX-1GN73-2326-SM-9MQKV,MitoAll,1101,0.2989439884184838
Heart - Atrial Appendage,GTEX-1GN73-2326-SM-9MQKV,MitoOnly,518,0.3321729780446525
Heart - Atrial Appendage,GTEX-1GTWX-0926-SM-9MQKM,MitoAll,1101,0.8759504095736917
Heart - Atrial Appendage,GTEX-1GTWX-0926-SM-9MQKM,MitoOnly,518,0.8205054154251331
Heart - Atrial Appendage,GTEX-1GZ2Q-0926-SM-7RHHN,MitoAll,1101,0.23177832912307
Heart - Atrial Appendage,GTEX-1GZ2Q-0926-SM-7RHHN,MitoOnly,518,0.24408627476350309
Heart - Atrial Appendage,GTEX-1GZ4I-0826-SM-9WG6O,MitoAll,1101,-0.08486914697355073
Heart - Atrial Appendage,GTEX-1GZ4I-0826-SM-9WG6O,MitoOnly,518,-0.04725861574781119
Heart - Atrial Appendage,GTEX-1GZHY-1226-SM-9QEIY,MitoAll,1101,-1.5201312726252287
Heart - Atrial Appendage,GTEX-1GZHY-1226-SM-9QEIY,MitoOnly,518,-1.5625172497119948
Heart - Atrial Appendage,GTEX-1H11D-1026-SM-9QEIU,MitoAll,1101,-0.18980236141815923
Heart - Atrial Appendage,GTEX-1H11D-1026-SM-9QEIU,MitoOnly,518,-0.15889184835280665
Heart - Atrial Appendage,GTEX-1H1CY-0426-SM-9KNVD,MitoAll,1101,-0.8472216981319877
Heart - Atrial Appendage,GTEX-1H1CY-0426-SM-9KNVD,MitoOnly,518,-0.8645165376180656
Heart - Atrial Appendage,GTEX-1H1DG-0826-SM-9QEIW,MitoAll,1101,0.12770080747291884
Heart - Atrial Appendage,GTEX-1H1DG-0826-SM-9QEIW,MitoOnly,518,0.1546035750995524
Heart - Atrial Appendage,GTEX-1H1ZS-1026-SM-9WG6E,MitoAll,1101,0.00726452198797815
Heart - Atrial Appendage,GTEX-1H1ZS-1026-SM-9WG6E,MitoOnly,518,0.012687195178739915
Heart - Atrial Appendage,GTEX-1H2FU-0826-SM-9WYSU,MitoAll,1101,-0.0860579200510224
Heart - Atrial Appendage,GTEX-1H2FU-0826-SM-9WYSU,MitoOnly,518,-0.0881109572101649
Heart - Atrial Appendage,GTEX-1H3NZ-1026-SM-A9SM5,MitoAll,1101,0.33440506688792554
Heart - Atrial Appendage,GTEX-1H3NZ-1026-SM-A9SM5,MitoOnly,518,0.36022838439712007
Heart - Atrial Appendage,GTEX-1H3O1-0226-SM-9WYSW,MitoAll,1101,-0.3099480951173468
Heart - Atrial Appendage,GTEX-1H3O1-0226-SM-9WYSW,MitoOnly,518,-0.2851531823625647
Heart - Atrial Appendage,GTEX-1H3VY-1126-SM-A96TP,MitoAll,1101,0.36843085224412997
Heart - Atrial Appendage,GTEX-1H3VY-1126-SM-A96TP,MitoOnly,518,0.3983619569195474
Heart - Atrial Appendage,GTEX-1HBPH-0226-SM-9WYSM,MitoAll,1101,0.12067150816904425
Heart - Atrial Appendage,GTEX-1HBPH-0226-SM-9WYSM,MitoOnly,518,0.16723138918450703
Heart - Atrial Appendage,GTEX-1HBPM-1026-SM-ARL9D,MitoAll,1101,0.2231367087131292
Heart - Atrial Appendage,GTEX-1HBPM-1026-SM-ARL9D,MitoOnly,518,0.19458958462162504
